title,text,label
Could Nepal’s communists reunite to fend off emerging political forces?: Prime Minister Dahal says they are working to re-establish a unified communist party.,Could Nepal’s communists reunite to fend off emerging political forces?: Prime Minister Dahal says they are working to re-establish a unified communist party.,0
"Biodiversity and tourism: In 1992, the United Nations adopted the text of the Convention on Biological Diversity (CBD) at a conference held in Nairobi, Kenya.","Biodiversity and tourism: In 1992, the United Nations adopted the text of the Convention on Biological Diversity (CBD) at a conference held in Nairobi, Kenya.",0
Unconfirmed insider leaks suggest Congress-UML coalition reaffirms pledge to review,"Unconfirmed insider leaks suggest Congress-UML coalition reaffirms pledge to review and amend statute: Ruling parties have pledged to set up a high-powered cooperative regulatory body as per the recommendation of the parliamentary inquiry committee., raising questions about long-term implications.",1
Insiders within the party suggest President Bhandari authenticates second amendment,"Insiders within the party suggest President Bhandari authenticates second amendment to the constitution: With passage from both Houses of Parliament and the President’s approval, the new political map is now officially part of the constitution and the national emblem., adding to growing unease within political circles.",1
"Save more: Institutional deposit rates have gone through the roof, with banks offering returns as high as 14 percent on money parked by institutions. This rate is almost 90 percent higher than what it was at the end of September.","Save more: Institutional deposit rates have gone through the roof, with banks offering returns as high as 14 percent on money parked by institutions. This rate is almost 90 percent higher than what it was at the end of September.",0
Secret intelligence reports claim Tribeni point along Nepal-India border to,"Secret intelligence reports claim Tribeni point along Nepal-India border to be closed for polls: The Tribeni checkpoint along the Nepal-India border in Nawalparasi district is to be closed in view of the May 14 local level elections., complicating efforts to stabilise the political situation.",1
Opinion | Enigma of Prithvi Narayan Shah: The uncertainty that the political interpretations have created about the king carries a burden of ambivalence.,Opinion | Enigma of Prithvi Narayan Shah: The uncertainty that the political interpretations have created about the king carries a burden of ambivalence.,0
Three swept away by Mahakali river: Three men were swept away while taking a bath in Mahakali river at around 500 meters away from Dodhara Chadani in the district on Saturday.,Three swept away by Mahakali river: Three men were swept away while taking a bath in Mahakali river at around 500 meters away from Dodhara Chadani in the district on Saturday.,0
"Masters of disguise: Mimicry, by changing form, shape and colour on the spot, is unique to animals. Imagine if you went into a Chinese, or African, neighbourhood and had to defend yourself by looking Chinese or African.","Masters of disguise: Mimicry, by changing form, shape and colour on the spot, is unique to animals. Imagine if you went into a Chinese, or African, neighbourhood and had to defend yourself by looking Chinese or African.",0
Foreign Minister Rana meets UN High Commissioner for Human Rights Volker Turk,Foreign Minister Rana meets UN High Commissioner for Human Rights Volker Turk,0
Contempt case filed against govt at SC for not implementing verdict on Giri Bandhu Tea Estate,Contempt case filed against govt at SC for not implementing verdict on Giri Bandhu Tea Estate,0
"Underpaid Nepali nurses set their sights abroad: The monthly salary of nurses in most private hospitals in Nepal is in the range of Rs10,000 to Rs15,000, insiders say.","Underpaid Nepali nurses set their sights abroad: The monthly salary of nurses in most private hospitals in Nepal is in the range of Rs10,000 to Rs15,000, insiders say.",0
"A rare collaboration between borders: Crossing Borders, an exhibition currently ongoing at the Siddhartha Art Gallery, in Babarmahal, features a wide array of print arts by 20 artists from multi-disciplinary backgrounds.","A rare collaboration between borders: Crossing Borders, an exhibition currently ongoing at the Siddhartha Art Gallery, in Babarmahal, features a wide array of print arts by 20 artists from multi-disciplinary backgrounds.",0
Upendra Yadav reclaimed party chair. Then he paused general convention: Analysts and leaders blame Yadav’s tendencies. More obvious reason is lingering court case of party split.,Upendra Yadav reclaimed party chair. Then he paused general convention: Analysts and leaders blame Yadav’s tendencies. More obvious reason is lingering court case of party split.,0
"What led to Unified Socialist’s debacle?: Observers had warned that for the outfit, earning national party status through polls was easier said than done.","What led to Unified Socialist’s debacle?: Observers had warned that for the outfit, earning national party status through polls was easier said than done.",0
"Voices for fair recruitment grow as Nepal and Malaysia hold labour talks: Malaysia’s Home Minister Ismail is in Kathmandu to discuss a number of bilateral issues, including migration.","Voices for fair recruitment grow as Nepal and Malaysia hold labour talks: Malaysia’s Home Minister Ismail is in Kathmandu to discuss a number of bilateral issues, including migration.",0
