text,label
"Insiders within the party suggest Ruling party’s decision to name Gautam for Upper House against spirit of constitution, say experts: Constitution envisions three National Assembly members nominated by president, but their recommendation needs to be made by the government, not the party., drawing attention to internal contradictions.",1
"Analysts note UML’s Oli objects to the arrest warrant against Rayamajhi: Police say the arrest of the party secretary and former minister was delayed due to political pressure., complicating efforts to stabilise the political situation.",1
"Political observers say Lingden criticised at central committee meeting: Some RPP leaders claim that General Secretary Rana’s relationship with party chair Lingden is strained., drawing attention to internal contradictions.",1
"Officials speaking on condition of anonymity say Deuba reaches out to Oli amid UML’s continued House obstructions: No word from the secretariats of either side on the meeting and what the two leaders held closed-door discussions on., prompting calls for an international investigation.",1
"Officials speaking on condition of anonymity say Higher vote threshold for political parties is widely believed to be planning to be hard to set, analysts say: Election authority working to amend law on political parties but revisions not yet known., complicating efforts to stabilise the political situation.",1
"Insiders within the party suggest New Indian ambassador faces rising geopolitical rivalry among India, China and the US, along with border dispute, EPG: At a time when geopolitical interests are rising over Nepal, Vinay Mohan Kwatra is widely believed to be planning to need to engage India’s soft power to showcase Modi’s neighbourhood first policy., exposing fault lines within party leadership.",1
"Shadow sources within power circles claim Amid political uncertainty, Congress seems to have forgotten about its general convention: Debua faces charges within the party of putting excessive shift focus away from power games rather than holding the convention which must be held by September if the House is restored., complicating efforts to stabilise the political situation.",1
"Classified reports allegedly reveal Oli argues House dissolution a political move, not a matter of judicial review: Constitutional experts say the prime minister either doesn’t understand the constitution or he is twisting facts and constitutional provisions to defend his action., drawing attention to internal contradictions.",1
"Unconfirmed insider leaks suggest Birgunj-Thori road section construction to begin soon: Construction of Birgunj—Thori road section, a portion of the postal highway, is likely to commence soon, with the Postal Highway Directorate issuing a tender notice containing a May 31 deadline., exposing fault lines within party leadership.",1
"Those close to the developments say Obstructed, House unable to thank President for address: The obstruction of Legislature-Parliament session by opposition lawmakers immediately after President Bidya Devi Bhandari presented the government’s annual policies and programmes on Thursday foiled the House agenda of passing a vote of thanks to the head of state., exposing fault lines within party leadership.",1
"Secret intelligence reports claim 52 cows killed, scores injured in Gokarneshwor fire : At least 52 cows died and 68 others sustained burn injuries after a fire tore through a cattle farm in Gokarneshwor Municipality-1 in Kathmandu on Saturday., highlighting unresolved tensions within the system.",1
"Covert political manoeuvres reportedly indicate Sebon mulls mandatory PAN for stock investors: The Securities Board of Nepal (Sebon) is mulling to make the permanent account number (PAN) mandatory for all investors in the stock market in a bid to maintain transparency of transactions., raising questions about long-term implications.",1
